material_id,spacegroup.number,delta_volume,density,full_formula,e_above_hull,structure.lattice.volume,band_gap.optimize_structure_gap,efermi,final_energy,encut,total_magnetization
mp-37710,25,43.00660294,7.158556449,Tl1Sb1Se2,0.309632516,112.2860472,,4.96024225,-13.56690168,520,2.19E-05
mp-37741,122,7.878537184,5.999600621,Ba2La4Se8,0.002053706,404.6327359,,4.53662363,-80.0306267,520,7.55E-06
mp-37829,82,3.03995043,6.58755448,La5Tl1Se8,0,385.8192803,,5.8394499,-81.07835425,520,2.78E-05
mp-37836,2,8.73886524,2.375364137,Al2H6O6,0.032338947,109.0594509,,1.09630239,-81.79391175,520,0
mp-37839,1,13.69582419,3.207636934,Li7Ru1O6,0.010182247,127.1705836,,,-75.9236519,520,3.0000313
mp-37879,141,4.328846855,4.47673491,Li2Y2Se4,0.01763556,188.2576342,,2.19537968,-44.19405762,520,1.42E-05
mp-37906,216,0,2.387696605,Li4Mg4N4,0,125.885131,,3.02714256,-55.03860866,520,5.98E-05
mp-37919,59,31.13621965,4.862117268,Y2C2Br2,1.001931798,123.5098069,,3.87559789,-35.12416753,520,6.50E-07
mp-37920,49,-126.6384704,5.660237629,Ag2Au2S4,0,216.4857532,,2.40188373,-28.2422971,520,1.50E-07
mp-37947,8,18.28045467,2.317636466,Na4C2O5,0.115971551,140.4138468,,2.17198556,-64.61719802,520,3.91E-05
mp-37950,44,-1.942653415,6.631719652,Na3W4O6,0.961895556,225.4356434,,,-74.70474836,520,10.3470437
mp-37990,216,14.89568526,1.522523623,Al5P5O20,0.014018113,665.0391149,,-2.42410929,-224.1645926,520,2.80E-06
mp-37995,166,2.250391059,4.450024958,Ti3Zn2O8,0.088320623,150.1619644,,2.07269845,-97.86487026,520,0.0005939
mp-38011,160,0.717072271,1.686647535,K1H1S1,0.003642707,71.05406383,,-0.5257978,-10.94585335,520,4.13E-05
mp-38017,15,3.777877155,6.892359344,Na4Pt2O6,0.144854155,139.2841777,,3.19461223,-59.23889638,520,7.48E-05
mp-38035,167,6.112820182,3.295492248,Sr2C2O6,0.023778307,148.7750742,,0.56052314,-74.13670656,520,0
mp-38117,97,18.84402333,5.142003799,Ba1Ga2Te4,0,254.2066379,,2.77311848,-26.034767,520,0.0004352
mp-38170,119,29.76077563,5.911116664,Cd1In2Se4,0.20250611,184.8122968,,3.38588306,-22.99094749,520,0.0001123
mp-38177,11,38.66966325,3.319415691,Rb4Zn2I6,0.242315528,617.3670374,,1.1106559,-26.7420798,520,1.00014205
mp-38194,216,1.698773213,5.110312763,Y1O1F1,0.056881807,40.26110786,,1.4924077,-24.69401555,520,2.00E-07
mp-38220,167,22.07124122,2.591666595,Rb2N2O6,0.009929949,188.9781472,,-1.21091723,-58.07316225,520,7.00E-05
mp-38222,44,-31.06080337,1.621428329,Na1C1N1,0.206737284,50.1892784,,-1.50230084,-19.3997941,520,2.78E-05
mp-38238,1,1.202844148,6.869258839,Ag6O3,0.107992865,168.0558348,,0.73709552,-31.68357453,520,1.67E-07
mp-38307,74,7.295965533,3.528206064,Mg2Al4O8,0.046972641,133.9137833,,4.7346223,-98.85292511,520,0
mp-38394,97,23.40154714,4.576347903,Ba1Al2Te4,0.008967244,254.6099623,,3.11889369,-28.2115449,520,0.0003977
mp-38468,6,137.1876567,3.976970621,Li7Ti12O24,0.047684063,420.4516744,,5.59530479,-345.7367251,520,0.0157389
mp-38487,1,20.22411535,4.17587944,Li7Bi1O6,0,140.5946942,,0.92438274,-70.52992275,520,1.50E-06
mp-38505,141,-8.002050439,6.443848718,Ga2Cu2Se4,0.236176767,150.0751255,,4.57490428,-30.16371709,520,3.55E-06
mp-38683,74,4.474467825,5.788161654,Co4Ni2O8,0,138.0248035,,4.0047453,-79.27354848,520,6.00023485
mp-38725,137,22.95557565,1.135663488,Na2B2H8,0,110.6355757,,-2.39590327,-46.99117788,520,6.65E-06
mp-38816,166,0,3.185027359,Mg1Ti4S8,0.028683213,246.2336666,,5.22318598,-83.49277891,520,0.003529
mp-38856,74,6.934999382,4.692769918,Mn4Fe2O8,0,162.5721523,,3.5807925,-103.4419469,520,13.99997815
mp-38951,74,6.172341917,5.143199717,Mg2Ga4O8,0,147.0623201,,2.47556295,-84.90912401,520,1.02E-05
mp-38972,166,3.396331194,7.583571319,Ba3Re2O9,0,203.285116,,4.23434299,-106.6069566,520,0.0008128
mp-38975,145,11.43426697,2.902559515,P3N3O3,0.03914139,104.6587754,,3.45542777,-65.90764734,520,1.63E-06
mp-38994,99,-191.6092574,2.44501933,Na1Al1Si4,0.306795759,110.2353594,,5.74094365,-25.21210299,520,1.41E-05
mp-39010,74,8.847038574,4.190055405,Mg2Cr4O8,0.203830896,152.4147018,,4.05872144,-101.4671641,520,5.99999935
mp-39072,2,92.43991419,4.236544299,Na3Co4O8,0.281353985,169.5983066,,,-77.85223689,520,8.9969073
mp-39239,146,9.258651608,6.116568558,Sr1La1Mn1Ru1O6,0,129.912319,,5.17795405,-74.93805953,520,5.3592889
mp-39249,82,4.952382837,6.319053658,Ba1La1Mg1Ru1O6,0.020396785,130.7617718,,5.1396379,-70.86203754,520,2.9745871
mp-39259,1,5.225111597,6.726293328,Ba1La1Zn1Ru1O6,0.042417995,132.9923341,,4.71404394,-67.62629521,520,2.9998347
mp-39288,216,3.530269767,6.029909301,Ba1La1Mg1Nb1O6,0.09041041,134.7838918,,4.02664952,-77.28121517,520,1.00E-07
mp-39412,121,5.240073178,5.98870286,Sr1La1Mn2O6,0,119.8946934,,5.11596431,-74.76325717,520,6.9995892
mp-39460,173,-212.2589863,3.05742037,Ca10P6Cl2O24,0.000792938,565.6647546,,2.05692257,-296.2981693,520,0.00102765
mp-39542,107,6.031791424,3.380747075,K1Rb2Zr1O1F5,0.02106871,202.4866304,,-1.26601883,-56.73358518,520,5.40E-05
mp-39626,82,7.280144607,6.830196975,Sr1La1Mn1W1O6,0.053414039,136.4617192,,5.42528371,-76.6741254,520,5.9999993
mp-39681,146,3.267289392,5.79235317,Na1Ti2Bi1O6,0.014170391,121.4655453,,3.45884682,-74.88668669,520,0.0013373
mp-39770,161,24.18823592,2.910968244,Zr4P6H8N2O24,0,553.785881,,0.18806936,-326.4515149,520,0.00034125
mp-39886,216,7.068430986,6.474633935,Ba1Ca1La1Bi1O6,0.154971453,159.3405554,,3.8323962,-64.51091421,520,0.0002147
mp-40143,107,1.518902524,3.96289786,Cs2K1Zr1O1F5,0,212.4960721,,-0.61348457,-56.79273073,520,7.87E-05
mp-40161,167,14.66234689,4.260698889,Na2Hf4P6O24,0,518.2556325,,0.44167735,-294.2309951,520,0.00043505
mp-40189,216,2.817483536,6.348474839,Ba1Li1La1Te1O6,0.029419836,132.5532785,,4.72714742,-64.1264284,520,0.0002788
mp-40204,107,8.105724501,5.392387165,K1Zr1Tl2O1F5,0.057917928,200.186617,,0.15416318,-55.37303567,520,0.0001312
mp-40251,216,2.905550106,7.150098243,Ba1La1Mg1Ta1O6,0.079641595,134.1143797,,4.16204063,-80.26307592,520,0.0001416
mp-40356,216,14.15445649,6.261448408,Ba1La1Mn1Mo1O6,0.154994788,138.728198,,6.2053528,-73.99900179,520,6.0006846
mp-40793,194,-248.57661,3.512076609,Si6N8,0.49334252,132.6542227,,8.75798611,-107.6384285,520,0
mp-40802,216,21.07811786,6.449781927,Ba1Sr1La1Bi1O6,0.290077814,172.1945217,,3.28923906,-62.87386931,520,8.00E-06
mp-40886,148,10.54140369,2.572949787,Zn1C2S2O6F6,0.177023582,234.6273345,,-1.22120761,-93.18883326,520,1.33E-05
mp-41057,82,4.270071797,6.814544998,Ba1La1Cu1Ru1O6,0.051865613,130.8160509,,5.41070297,-68.65536154,520,0.0016525
mp-41283,216,3.98820017,7.182918043,Ba1La1Ta1Mn1O6,0.115940766,140.583305,,5.6118295,-83.64557565,520,4.9999766
mp-41414,216,1.537551611,7.044141092,Ba1La1Mg1Bi1O6,0.094957418,142.7399127,,4.54860199,-64.14911709,520,0
mp-41795,2,49.33731902,3.016449017,Li2Al2P2O8F2,0.011746213,162.8278435,,2.37644991,-109.0718485,520,0.00011775
mp-41918,216,4.357491476,6.030330946,Sr1La1Nb1Zn1O6,0.126226164,132.4055069,,4.32880585,-73.80233208,520,2.35E-05
mp-42022,107,8.068203903,4.083745807,Cs2Rb1Zr1O1F5,0.007388931,225.0626356,,-0.67078463,-56.44564647,520,0.0009945
mp-42054,216,3.853824528,7.549469235,Ba1La1Ta1Zn1O6,0.120266657,136.0606627,,4.11473392,-76.83653711,520,0.0002036
mp-42227,107,8.823001201,4.95051835,Cs2Zr1Tl1O1F5,0.016786857,225.5445482,,0.35624878,-55.91567665,520,0.0009974
mp-504100,227,3.49800675,4.524968197,Cu4O8,0.174139594,140.249269,,1.38226526,-56.60259175,520,0.9975871
mp-504104,2,6.584779472,3.389580079,Li2Ni2P2O8F2,0.071774045,175.97444,,,-93.66429351,520,1.00E-07
mp-504106,62,20.38085623,3.21811113,Li4Ti4P4O16,0.281313441,309.1434297,,6.92233442,-202.9624599,520,0.3377749
mp-504151,2,4.913943426,4.266933231,Li2Bi4P6O24,0.057892154,552.4703228,,,-236.8363322,520,0
mp-504228,148,9.612883102,2.999188191,Li6Ni4P6O24,0.059765555,468.5359415,,1.32638422,-249.102629,520,1.9988339
mp-504498,40,20.10580959,4.072717048,K4Cd2Pb2,0,324.390348,,1.55722668,-15.13554004,520,2.66E-05
mp-504506,164,1.112048765,3.575733602,Rb1In1Mo2O8,0,241.558165,,-1.10649229,-78.05547244,520,0.0002051
mp-504510,12,1.502680564,3.152643841,Mg1V2O6,0.004414661,117.0274502,,,-64.68860239,520,0
mp-504535,31,4.603662004,5.912304422,In2H2O4,0.003105271,83.036574,,3.96517261,-43.190404,520,6.03E-05
mp-504567,12,3.86659191,5.054042502,Mn3Cu2O8,0.02617894,137.9613566,,3.03985812,-84.29017447,520,7.0204638
mp-504570,12,3.071946876,2.769753321,K6Fe2O6,0,265.1560668,,0.67172991,-67.65280499,520,5.00000945
mp-504594,166,5.31354166,5.425262743,Zr2Br2,0,104.7561154,,4.28145729,-24.38577995,520,3.30E-06
mp-504667,164,2.627365635,4.721601038,Rb1In1W2O8,0.04200499,244.7624019,,-1.06584222,-80.60879077,520,9.96E-05
mp-504691,129,-17.95215438,3.679697667,Li2Mn2P2,0.123032992,83.80346699,,4.6328911,-35.9397399,520,0.00036965
mp-504711,166,-0.19072519,6.356790184,Co1Cu1O2,0,40.35318677,,4.86979807,-22.46230913,520,4.0002258
mp-504723,225,2.240379695,7.377815974,Ba2Ni1W1O6,0,138.0104413,,2.9049193,-66.55519886,520,2.0009861
mp-504746,72,3.176604645,8.03944607,Cu10As4,0.049688834,193.1534949,,7.20621576,-58.92956124,520,4.96E-05
mp-504747,2,1.369734475,4.129045375,V2Cu3O8,0.022471236,169.1150142,,1.7688303,-82.61259564,520,2.8193623
mp-504748,176,40.61439471,6.749839517,P6Pb10Cl2O24,0,667.3641627,,3.53753955,-270.7897956,520,0.0037389
mp-504751,13,8.685415486,5.77444027,As2H2Pb2O8,0.004492674,199.6446896,,1.99847426,-80.58614481,520,0.00017165
mp-504769,194,11.84583507,2.010992727,N4O10,0.008455326,178.3750717,,0.11041881,-84.35051812,520,0.00016225
mp-504818,85,0.746167542,3.758934384,Mo2P2O10,0.013228896,182.8089363,,1.9711855,-101.5040315,520,1.0000209
mp-504825,14,116.7931935,2.565800257,Se8Cl8,0.022824879,592.3680229,,-0.94612556,-45.74035469,520,0
mp-504838,71,29.40071211,2.588408036,Cs2P2S6,0,333.6903451,,0.85749082,-44.43797828,520,0
mp-504858,59,-2.622771623,6.117652836,Co2Cu4O6,0.085366782,127.043817,,,-64.37883963,520,2.89828695
mp-504864,2,2.05881197,6.593056721,Y1Cu1W2O8,0.029808782,163.2384363,,3.3230756,-90.19915898,520,8.00E-06
mp-504878,15,0.892609218,6.802827877,V2Bi2O8,0.016376129,158.1345244,,3.35862586,-82.23963329,520,0.0003333
mp-504927,63,0.593730328,4.049912643,Cr2Cu2O8,0.031079054,147.229191,,1.40871694,-73.71541128,520,1.00009965
mp-504928,160,1.651650326,6.121927513,Na1Cu3Te2,0.051398668,127.1669441,,5.75255968,-21.17984946,520,4.93E-05
mp-505016,129,47.23333063,3.959073024,Cs2Mn2As2,0.012252181,220.4211436,,,-30.88222696,520,3.47402815
mp-505026,2,2.522587924,3.772833965,Co7P6H4O24,0.002989789,434.141267,,4.9765792,-270.8992066,520,21.0004533
mp-505034,72,3.489007488,3.77176448,Cs4Mn2S4,0,338.8899405,,2.57268848,-47.94453993,520,5.00011635
mp-505110,194,0.794986873,5.3514123,Fe2Cu2O4,0.00100192,93.95227243,,,-48.16789364,520,4.9855989
mp-505131,74,1.173306753,4.110998476,Li2V2Cu2O8,0.047861301,149.796834,,2.56222564,-88.22057688,520,1.00001935
mp-505198,123,2.068250509,6.053255678,Cs1Cu4Se3,0.004598808,171.1683249,,4.00994236,-30.65436446,520,0.0001888
mp-505212,194,33.42995897,4.976250103,Cs6Au2O2,0,408.2280268,,1.19267534,-29.17750844,520,5.18E-05
mp-505215,123,-0.166228877,7.184491023,Ba1Cu6As2,0.014555827,154.4968193,,5.35995239,-38.24539366,520,0.0007042
mp-505297,216,1.932675916,8.790461004,Nb1Sb1Ru1,0,59.64335489,,6.96680562,-24.75314557,520,2.40E-06
mp-505315,123,-370.7513097,6.526923358,Ba2La1Cu3O8,0.053208317,186.279882,,3.80675844,-83.79926089,520,0.011086
mp-505366,138,30.91523925,7.209652244,Au4Br4,0,255.0771512,,0.51378566,-20.70462336,520,0.000133875
mp-505373,14,37.06896854,4.683892715,As4Se4I4,0,398.1784037,,2.22031566,-40.75956657,520,0.000110825
mp-505421,227,13.37004425,5.103121961,Mn4Cu2O8,0.039032037,154.5111667,,3.93782042,-95.52542601,520,7.00010365
mp-505515,129,5.602198265,6.688964276,Sr2Cu4Sb4,0,227.5126893,,6.27937043,-40.65312671,520,4.78E-05
mp-505517,123,6.992587279,6.721872736,Ba1Nb4O6,0,149.4436652,,5.40241389,-97.90558588,520,1.74E-05
mp-505531,129,2.203690435,4.140336079,Fe2S2,0,70.51504236,,4.05651741,-27.22930737,520,0.00078175
mp-505540,62,5.061611262,8.163514387,Ti4As4Rh4,0,183.6335903,,7.55877369,-90.19456173,520,0.000331575
mp-505562,194,2.253633045,5.317578576,Cr2Cu2O4,0.000682535,92.14623571,,4.03687141,-54.62217152,520,2.9993721
mp-505571,221,-8.560152457,8.465283418,Mn3Sn1N1,0.034008566,58.36326354,,8.94686631,-40.49798494,520,0.0077732
mp-505589,99,1.519967921,5.850014367,Ba1Y1Fe1Cu1O5,0.008851878,120.813385,,,-62.20968372,520,4.8695992
mp-505598,136,-0.916023679,7.490567782,Zr2Ni8P4,0,172.002455,,8.91630349,-96.27032764,520,0.0047165
mp-505599,216,3.153436874,7.453165421,V1Ni1Sb1,0.12720227,51.55396981,,8.29651324,-19.33889896,520,4.12E-05
mp-505618,87,1.319667548,7.236263354,Ba2Cu1W1O6,0.04356197,141.82369,,3.23041122,-66.42170774,520,0.0010305
mp-505622,221,-1.911096252,7.329288564,Mn4N1,0,52.96090375,,6.54942109,-45.82042638,520,1.1880268
mp-505628,221,-1.140388547,10.81473415,Cr3Ir1N1,0.006222162,55.61552956,,7.96402796,-47.57125502,520,6.46E-05
mp-505632,71,3.554637212,3.631889292,Cs2Fe2S4,0,231.2393518,,2.50221213,-41.43398789,520,0.00245035
mp-505634,36,19.21152557,4.526485797,Cs4Te6,0,475.8851683,,,-29.84674953,520,4.40E-06
mp-505752,216,0.104500117,2.066298946,Cs1Mn1Cr1C6N6,0.222097644,318.1923243,,,-123.6017069,520,7.8891789
mp-505781,225,1.395196379,9.385196599,Mn1Ge1Pd2,0.078236748,60.23075251,,5.63183803,-25.44945764,520,4.1595921
mp-505800,2,6.045333574,3.88523879,Cr4Cu3P6O24,0.019178239,413.9127786,,,-262.9892946,520,13.0485581
mp-505803,129,-2.730480247,7.547323036,Mn2Fe2As2,0.053872141,81.7163414,,6.51497641,-45.42250392,520,3.25883945
mp-505804,115,-13.11665305,7.260230565,Ti2Cu1Sb3,0.049191455,119.9758535,,,-34.07568591,520,0.0086769
mp-505820,198,-0.219007656,4.765128186,Ni4P4S4,0,169.6835842,,8.30074605,-65.48619218,520,0.023719075
mp-505822,62,3.010022474,6.707820998,Ti4Si4Ru4,0.061527776,175.2895745,,7.91826338,-100.1918872,520,6.66E-05
mp-505824,164,6.484292812,4.341044822,Cs2Pd1C2,0.068372735,151.5746663,,1.64560103,-25.18564902,520,4.24E-05
mp-505825,164,7.389385202,5.334605607,Cs2Pt1C2,0,150.9432023,,2.13116862,-26.58536746,520,4.50E-06
mp-510002,148,5.13733721,3.03581556,K2Sn1H6O6,0,163.5208724,,-0.14254917,-76.44114017,520,4.00E-07
mp-510040,136,10.30056821,8.020810178,Zr8Ni8Sn4,0.017055251,346.6033804,,7.15947156,-142.1526806,520,3.90E-06
mp-510041,136,4.903175107,11.6158243,Hf8Ni8Sn4,0.012751885,339.1329464,,7.55676396,-153.3877866,520,1.30E-06
mp-510075,71,40.84569157,6.027537537,Cs7Au5O2,0,536.4299209,,1.57529329,-41.04629129,520,0.0001713
mp-510076,71,26.48240882,5.732188171,Rb7Au5O2,0,467.8749011,,0.783197,-41.46212707,520,7.86E-05
mp-510087,58,17.04646037,9.619634977,Pd4N2,0.514848453,78.31644388,,5.27431156,-33.54632622,520,1.40E-05
mp-510133,136,-5.670214569,6.456661284,Sc2Fe8P4,0,169.8861116,,7.63370628,-111.8879283,520,0.0021714
mp-510164,194,8.090213902,8.618851606,Fe4Sn2,0.198539956,88.77939018,,8.31264476,-40.66796327,520,4.48010805
mp-510198,194,9.763938034,15.31413725,Ir2Pb2,0.26298451,86.61898621,,7.6442914,-24.10583622,520,6.26E-05
mp-510219,140,4.47194842,9.31636874,Sn4Ru2,0.053137423,120.6641505,,9.30393302,-35.44735929,520,8.70E-06
mp-510262,193,4.919551185,2.716796588,Cs6O2,0,506.958604,,1.23253368,-21.31981163,520,0.00040385
mp-510268,69,16.472267,4.739382046,Cs2Pd3S4,0,249.9300125,,,-40.59066363,520,0
mp-510273,15,14.52374818,4.714324436,Cs2Sb2O4,0,201.9450244,,2.37057184,-41.93659291,520,0.00355255
mp-510281,166,-8.620601843,5.345957398,Fe1Cu1O2,0,47.02406967,,3.97098338,-24.0879545,520,5.0000192
mp-510294,87,-0.777186893,6.631816361,Sr2Cu1W1O6,0.043005523,129.8577487,,3.47855075,-66.25944458,520,0.8970363
mp-510311,194,10.05091386,6.669848241,Ba2Zn2Pb2,0.014930488,204.1170076,,3.40939234,-16.27328574,520,4.50E-06
mp-510378,129,13.39067775,4.752181804,Cs2Mn2Sb2,0.19107273,216.3674349,,3.55444173,-28.97854067,520,0.1463188
mp-510380,221,-3.46205646,7.169987212,Mn3Cu1N1,0.065000991,56.13114496,,6.17182053,-40.43291764,520,7.4677006
mp-510381,221,24.55996064,5.04962366,Fe3Ni1N1,1.939076172,78.99989964,,2.68976993,-30.20489824,520,10.9935
mp-510382,221,45.84542923,6.058691064,Fe3Pt1N1,2.242427434,103.223893,,1.58204828,-29.48422327,520,11.694536
mp-510408,136,1.455382752,4.955172303,Mn2O4,0.034941859,58.267207,,2.7893461,-42.54351267,520,3.03723525
mp-510409,62,-0.621558586,5.670689772,Ti4Si4Ni4,0,157.7125764,,8.28641809,-86.55172359,520,4.50E-07
mp-510421,40,3.327682247,2.366316475,Cr2O6,0.032443876,140.34001,,-2.7489406,-52.94915132,520,0.0001352
mp-510436,123,3.374073306,10.87604627,In1Pd3,0.029102804,66.27440225,,,-20.02765856,520,3.35E-05
mp-510437,164,-16.82814012,8.880454618,In3Pd2,0,104.2073276,,7.24935497,-20.93626345,520,7.39E-05
mp-510438,12,9.551450032,13.23896057,In5Pt5,0.021212274,194.3522556,,8.09301398,-48.63405836,520,0.00016774
mp-510441,194,-2.738420601,11.91813124,Y2In2Pt4,0,165.4924892,,6.29794995,-50.36064265,520,1.50E-07
mp-510456,164,1.879466757,3.371913838,Zr1Mo2O8,0,202.4506864,,-1.50711852,-85.04798167,520,0.0001349
mp-510536,136,10.20480705,5.812842148,Mo4O8,0,146.1917366,,4.67729166,-88.9948491,520,1.000000225
mp-510557,140,5.336732803,3.177868821,Cs2N6,0,182.8084949,,-0.14127699,-52.96582138,520,5.23E-05
mp-510568,11,2.173349549,3.34142479,V4O10,0.03748642,180.7724905,,0.5151957,-103.8487653,520,4.62E-05
mp-510624,221,2.718184529,5.305697974,Sr1Fe1O3,0,59.9227698,,2.73911029,-31.79145865,520,4.2648677
mp-510625,166,-7.881654042,5.295622867,Cr1Cu1O2,0,46.2641375,,3.99337401,-27.3138159,520,2.9999011
mp-510632,2,1.305075157,7.286919987,Cu2W2O8,0.073318792,141.9158232,,2.86526262,-79.68689968,520,1.00051855
mp-510657,121,0.622806772,5.327137982,V1Cu3O4,0.086661929,95.25240496,,4.43133684,-47.24965618,520,0.0004083
mp-510669,62,-3.767419698,3.615551279,Co4P4O16,0.036976246,282.7392069,,1.29952156,-160.8374105,520,4.000046525
mp-510766,174,9.89429951,3.016087374,Mn3B3O9,0.220188363,187.8742731,,,-113.8764925,520,3.999992433
mp-531132,146,34.66468616,2.978660076,Ca21P14O56,0.004702019,1210.418049,,1.91740158,-658.7549734,520,0.000116143
mp-532541,198,62.18946611,4.603520614,Cs4Ba4In8P12O48,0.005031039,1132.317764,,,-508.0687997,520,3.00E-07
mp-532727,198,48.66269201,3.131002063,K8Y4Zr4P12O48,0,1152.438868,,0.386302,-579.6950129,520,0.000146075
mp-540000,227,-0.384015212,4.774135414,Co4O8,0.060788619,126.5118097,,0.90967536,-67.73357036,520,0.99976215
mp-540004,227,34.0987538,7.976003735,Li2W4O8,0.325687125,182.6336429,,5.07971478,-96.2607646,520,5.00010065
mp-540007,62,3.528405201,3.349994566,Mn4P4O16,0.002775478,297.2308377,,1.67879238,-178.1874058,520,4.000612325
mp-540010,227,46.60025443,7.59336511,W4O8,0.264078158,188.8010117,,2.46245477,-89.51773301,520,1.99999905
mp-540071,2,11.6406852,3.210192801,Mn8P6O24,0.025488341,522.0982594,,1.77534833,-289.0622125,520,19.0017934
mp-540118,33,-3.154571229,2.698384701,Mn4P4O16,0.067644492,369.006573,,-0.55393195,-176.6305494,520,4.0001278
mp-540125,146,6.607540268,2.88992467,Li6Mn6P6O24,0.01123328,540.7536611,,1.30037172,-301.1825259,520,4.999899083
mp-540248,33,19.73318215,3.139866047,Li4Ni4P4O16,0.033742102,339.7497012,,1.08226284,-174.7009388,520,1.999733825
mp-540302,122,12.20800422,4.303357529,Ni8P6O24,0.039482718,401.0643715,,3.45900124,-236.5994386,520,6.9869927
mp-540340,148,15.00863209,2.876100549,Cr4P6O24,0.054026991,449.076143,,0.52346555,-243.7414646,520,2.9731088
mp-540395,173,16.69957322,4.43982222,Sn8P6O24,0.090570963,568.3116387,,3.62398818,-251.9175099,520,0.00106585
mp-540459,2,8.828071861,3.192683787,Li2Cr8P6O24,0.027981401,519.9406114,,2.67302186,-298.1573809,520,16.0001255
mp-540460,2,11.98332179,3.17806846,Cr8P6O24,0.039736301,515.0783812,,2.16353281,-289.0024108,520,14.99911045
mp-540480,167,4.04405996,2.905028949,V4P6O24,0.026315993,442.192951,,1.03974824,-250.8174655,520,1.00373505
mp-540489,33,2.185944433,3.061653406,Li4Co4P4O16,0.002507233,348.9491349,,1.14828861,-186.0200484,520,3.0001172
mp-540569,12,10.52651837,3.95444064,Cs1Cr5S8,0,272.6969587,,4.80476847,-93.22683574,520,15.0023638
mp-540570,63,2.121977071,2.815725496,Mg2V2O6,0,145.3640535,,1.05424075,-71.23572192,520,0.9998577
mp-540577,167,27.37235258,3.055032078,K2Zr4P6O24,0,550.5652456,,0.18095407,-285.9920011,520,0.00028675
mp-540609,194,19.54887303,4.449902963,Cs2Mn2I6,0.006733993,424.3287767,,,-38.34038905,520,4.99999945
mp-540612,71,2.160835511,5.453344631,Ba1Mn2O3,0.003424483,89.88855462,,,-43.29094512,520,10.0000003
mp-540626,14,8.568773674,3.434710681,Ni2H16I4O20,0.009689394,464.6612088,,0.87770395,-198.99008,520,2.00040975
mp-540703,62,-311.7717558,3.878875862,Cs8S4,0,510.0803273,,1.39068924,-35.20674912,520,0
mp-540783,15,23.82478665,4.509095597,Os2O8,0,187.2459103,,,-71.7790051,520,0
mp-540785,137,169.5328878,1.615589287,P8C8F24,1.049057789,822.0908578,,-0.91434752,-193.936216,520,2.000224263
mp-540796,62,50.66156059,4.597489164,Cs8Sn8O12,0,796.3802973,,,-138.5921848,520,5.00E-08
mp-540803,71,-6.185953562,4.437338579,Sr3Li4Sb4,0,291.0171061,,3.67883182,-38.7909339,520,9.82E-05
mp-540807,62,64.23726804,1.563510524,C8S12N8,0.300724399,629.714648,,-0.98739819,-177.7155838,520,0.00015925
mp-540813,2,12.67151312,2.592248318,K3Re1C4N4O2,0.10760454,281.5793683,,-1.1121375,-103.570169,520,7.76E-05
mp-540846,12,1.387755374,3.755331421,V2Mo1O8,0.059615481,144.0708636,,,-79.65593,520,0
mp-540912,204,14.05259557,8.721003239,As12Ir4,0,317.5848186,,6.12870071,-98.0868728,520,4.30E-05
mp-540943,14,103.5823436,3.396478736,Se8Br8,0.004205195,621.349096,,-0.62274506,-42.41066348,520,0
mp-540957,225,38.73576004,4.366848113,Cs2Te1I6,0,439.1389569,,1.17339944,-21.45888489,520,0
mp-540966,148,1.72269215,2.7654264,Ni1Cl2O8,0,154.6762878,,-0.44729373,-46.67555076,520,1.9998786
mp-540999,139,7.600752536,4.888862838,Cs2Cu1O2,1.01496045,122.7371831,,,-15.58544918,520,3.85E-05
mp-541013,15,56.43035433,4.366868799,Ti2I8,0,422.45571,,1.60481113,-35.2488061,520,0.00028305
mp-541014,164,48.50613682,4.275630334,Cs3Sb2I9,0.004954172,693.003546,,1.37368122,-37.30486103,520,0
mp-541022,227,4.810656786,4.639232462,Mn2Cr4O8,0,159.5869113,,3.18896557,-111.9888898,520,10.99997745
mp-541037,63,5.506094149,4.435068486,Cs2Cu2O2,0,159.0879305,,2.30740059,-25.63609256,520,0.00010305
mp-541044,194,-39.26532912,5.564839502,Cs2Y2O4,0,151.4730417,,2.32028614,-55.35239468,520,2.42E-05
mp-541047,225,2.152060581,8.143439082,Zr1Al1Pd2,0,67.50391761,,6.07903803,-25.86668466,520,0.0004372
