,Unnamed: 0,e_above_hull,final_energy,total_magnetization,spacenumber,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,gaps
263,263,0.08171226200000001,-56.59242679999999,1.7199999999999998e-05,227,40,77,37,64.66666667,16.44444444,77,44,60,16,54.66666667,7.1111111110000005,60,91.22399999999999,192.217,100.993,158.5526667,44.88577778,192.217,2128.0,2739.0,611.0,2535.333333,271.55555560000005,2739.0,4,9,5,7.333333333,2.222222222,9,5,6,1,5.666666667,0.444444444,6,141,175,34,152.33333330000002,15.11111111,141,1.33,2.2,0.87,1.91,0.386666667,2.2,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,2,7,5,5.333333333,2.222222222,7,0,14,14,9.333333332999999,6.222222222,14,4,23,19,16.66666667,8.444444444,23,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,8,5,4.666666667,2.222222222,3,0,0,0,0,0,0,3,8,5,4.666666667,2.222222222,3,14.21,23.195,8.985,17.205,3.9933333330000003,14.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194,225,31,214.66666669999998,13.77777778,225,0,0,0,0.0,0.0
264,264,0.018688277,-160.118596,0.0,36,5,8,3,6.8,1.44,8,72,87,15,81.0,7.2,87,10.811,15.9994,5.1884,13.92404,2.4904319999999998,15.9994,54.8,2348.0,2293.2,972.08,1100.736,54.8,13,16,3,14.8,1.44,16,2,2,0,2.0,0.0,2,66,84,18,73.2,8.64,66,2.04,3.44,1.4,2.88,0.672,3.44,2,2,0,2.0,0.0,2,1,4,3,2.8,1.44,4,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,6,3,4.8,1.44,6,0,0,0,0.0,0.0,0,2,5,3,3.2,1.44,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,5,3,3.2,1.44,2,7.1725,9.105,1.9325,8.332,0.9276,9.105,0.0,1.524,1.524,0.6096,0.73152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,166,154,73.6,73.92,12,-2,3,5,3.5355339060000004,10.236591
265,265,0.0,-21.61722293,5.7999999999999994e-05,221,46,50,4,47.0,1.5,46,62,80,18,66.5,6.75,62,106.42,118.71,12.29,109.4925,4.60875,106.42,505.08,1828.05,1322.97,1497.3075,496.11375,1828.05,10,14,4,11.0,1.5,10,5,5,0,5.0,0.0,5,139,139,0,139.0,0.0,139,1.96,2.2,0.24,2.14,0.09,2.2,0,2,2,0.5,0.75,0,0,2,2,0.5,0.75,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,10,14,4,11.0,1.5,10,0,0,0,0.0,0.0,0,0,4,4,1.0,1.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4,4,1.0,1.5,0,14.41,33.285,18.875,19.12875,7.078125,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,225,84,204.0,31.5,225,0,0,0,0.0,0.0
266,266,0.0,-30.97162168,0.0,57,9,81,72,45.0,36.0,9,76,93,17,84.5,8.5,76,18.998403200000002,204.3833,185.3848968,111.69085159999999,92.6924484,18.998403200000002,53.5,577.0,523.5,315.25,261.75,53.5,13,17,4,15.0,2.0,13,2,6,4,4.0,2.0,2,57,145,88,101.0,44.0,57,1.62,3.98,2.36,2.8,1.18,1.62,2,2,0,2.0,0.0,2,1,5,4,3.0,2.0,1,0,10,10,5.0,5.0,0,0,14,14,7.0,7.0,0,7,27,20,17.0,10.0,7,0,0,0,0.0,0.0,0,1,5,4,3.0,2.0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5,4,3.0,2.0,1,9.7075,26.91,17.2025,18.30875,8.60125,9.7075,0.0,1.97,1.97,0.985,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,194,179,104.5,89.5,15,-1,1,2,1.4142135619999998,4.185872
267,267,0.0,-39.06015057,0.000149,136,8,45,37,20.33333333,16.44444444,8,59,87,28,77.66666667,12.44444444,87,15.9994,102.9055,86.9061,44.9681,38.62493333,15.9994,54.8,2237.0,2182.2,782.2,969.8666667000001,54.8,9,16,7,13.66666667,3.111111111,16,2,5,3,3.0,1.333333333,2,66,142,76,91.33333333,33.77777778,66,2.28,3.44,1.16,3.0533333330000003,0.515555556,3.44,1,2,1,1.6666666669999999,0.444444444,2,0,4,4,2.666666667,1.7777777780000001,4,0,8,8,2.666666667,3.5555555560000003,0,0,0,0,0.0,0.0,0,6,9,3,7.0,1.333333333,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.8888888890000001,2,0,2,2,0.666666667,0.8888888890000001,0,0,0,0,0,0,0,2,3,1,2.333333333,0.444444444,2,9.105,13.64,4.535,10.61666667,2.015555556,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,225,213,83.0,94.66666667,12,-2,4,6,4.242640687,0.0
268,268,0.0,-10.13360886,1.07e-05,191,3,46,43,17.33333333,19.11111111,3,1,62,61,21.33333333,27.11111111,1,6.941,106.42,99.479,40.10066667,44.21288889,6.941,453.69,1828.05,1374.36,911.81,610.8266667,453.69,1,10,9,4.0,4.0,1,2,5,3,3.0,1.333333333,2,128,139,11,131.6666667,4.8888888889999995,128,0.98,2.2,1.22,1.3866666669999999,0.542222222,0.98,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,10,10,3.333333333,4.444444444,0,0,0,0,0.0,0.0,0,1,10,9,4.0,4.0,1,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.444444444,1,14.41,16.59333333,2.183333333,15.86555556,0.97037037,16.59333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,229,4,227.66666669999998,1.7777777780000001,229,0,0,0,0.0,0.0
269,269,0.0,-71.47014279,0.0003125,223,14,24,10,21.5,3.75,24,49,78,29,56.25,10.875,49,28.0855,51.9961,23.9106,46.01845,8.966475,51.9961,1687.0,2180.0,493.0,2056.75,184.875,2180.0,6,14,8,8.0,3.0,6,3,4,1,3.75,0.375,4,111,139,28,132.0,10.5,139,1.66,1.9,0.24,1.72,0.09,1.66,1,2,1,1.25,0.375,1,0,2,2,0.5,0.75,0,0,5,5,3.75,1.875,5,0,0,0,0.0,0.0,0,4,6,2,5.5,0.75,6,0,1,1,0.75,0.375,1,0,4,4,1.0,1.5,0,0,5,5,3.75,1.875,5,0,0,0,0,0,0,4,6,2,5.5,0.75,6,11.19,20.44,9.25,13.5025,3.46875,11.19,0.0,0.773,0.773,0.19325,0.289875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,229,2,228.5,0.75,229,0,0,0,0.0,0.0
270,270,0.0,-75.77297176,1e-07,205,15,78,63,36.0,28.0,15,63,83,20,76.33333333,8.888888889,83,30.973762,195.084,164.11023799999998,85.67717467,72.93788356,30.973762,317.3,2041.4,1724.1,892.0,766.2666667000001,317.3,10,15,5,13.33333333,2.222222222,15,3,6,3,4.0,1.333333333,3,107,136,29,116.66666670000001,12.88888889,107,2.19,2.28,0.09,2.22,0.04,2.19,1,2,1,1.6666666669999999,0.444444444,2,0,3,3,2.0,1.333333333,3,0,9,9,3.0,4.0,0,0,14,14,4.666666667,6.222222222,0,5,24,19,11.33333333,8.444444444,5,0,1,1,0.333333333,0.444444444,0,0,3,3,2.0,1.333333333,3,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,2,3,1,2.666666667,0.444444444,3,15.02,22.5702381,7.550238095,20.05349206,3.355661376,22.5702381,0.0,1.625,1.625,1.083333333,0.7222222220000001,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2,225,223,76.33333333,99.11111111,2,-3,5,8,4.358898944,1.682575
271,271,0.043089027,-11.14109768,1.2e-05,194,12,80,68,29.0,25.5,12,68,71,3,68.75,1.125,68,24.305,200.59,176.285,68.37625,66.106875,24.305,234.32,923.0,688.68,750.83,258.255,923.0,2,12,10,4.5,3.75,2,3,6,3,3.75,1.125,3,132,141,9,138.75,3.375,141,1.31,2.0,0.69,1.4825,0.25875,1.31,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,0,10,10,2.5,3.75,0,0,14,14,3.5,5.25,0,2,26,24,8.0,9.0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22.89,25.23758621,2.347586207,23.47689655,0.880344828,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,194,28,187.0,10.5,194,0,0,0,0.0,0.0
272,272,0.0,-58.11335229,1.3000000000000001e-05,152,8,32,24,16.0,10.66666667,8,79,87,8,84.33333333,3.5555555560000003,87,15.9994,72.64,56.6406,34.8796,25.1736,15.9994,54.8,1211.4,1156.6,440.33333330000005,514.0444444,54.8,14,16,2,15.33333333,0.8888888890000001,16,2,4,2,2.666666667,0.8888888890000001,2,66,120,54,84.0,24.0,66,2.01,3.44,1.43,2.963333333,0.635555556,3.44,2,2,0,2.0,0.0,2,2,4,2,3.333333333,0.8888888890000001,4,0,10,10,3.333333333,4.444444444,0,0,0,0,0.0,0.0,0,6,14,8,8.666666667000001,3.5555555560000003,6,0,0,0,0.0,0.0,0,2,4,2,2.666666667,0.8888888890000001,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,4,2,2.666666667,0.8888888890000001,2,9.105,23.005,13.9,13.73833333,6.177777777999999,9.105,0.0,0.38299999999999995,0.38299999999999995,0.12766666699999998,0.170222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,225,213,83.0,94.66666667,12,-2,4,6,4.242640687,3.029273
273,273,0.0,-6.23160347,0.38977540000000005,221,57,80,23,68.5,11.5,57,13,71,58,42.0,29.0,13,138.90547,200.59,61.68453,169.747735,30.842265,138.90547,234.32,1193.0,958.68,713.66,479.34,234.32,3,12,9,7.5,4.5,3,6,6,0,6.0,0.0,6,132,207,75,169.5,37.5,132,1.1,2.0,0.9,1.55,0.45,1.1,2,2,0,2.0,0.0,2,0,0,0,0.0,0.0,0,1,10,9,5.5,4.5,1,0,14,14,7.0,7.0,0,3,26,23,14.5,11.5,3,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,9,9,4.5,4.5,0,0,0,0,0,0,0,0,9,9,4.5,4.5,0,25.23758621,36.8975,11.65991379,31.067543100000005,5.829956897000001,25.23758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,194,28,180.0,14.0,166,0,0,0,0.0,0.0
274,274,0.0,-27.84784581,0.0,194,3,15,12,6.0,4.5,3,1,83,82,21.5,30.75,1,6.941,30.973762,24.032761999999998,12.9491905,9.01228575,6.941,317.3,453.69,136.39,419.5925,51.14625,453.69,1,15,14,4.5,5.25,1,2,3,1,2.25,0.375,2,107,128,21,122.75,7.875,128,0.98,2.19,1.21,1.2825,0.45375,0.98,1,2,1,1.25,0.375,1,0,3,3,0.75,1.125,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,2.0,1.5,1,0,1,1,0.75,0.375,1,0,3,3,0.75,1.125,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,2,1.5,0.75,1,16.59333333,22.5702381,5.976904762,18.08755952,2.241339286,16.59333333,0.0,1.625,1.625,0.40625,0.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,227,172.25,85.125,229,-3,1,4,2.828427125,1.3714389999999999
275,275,0.0,-46.94642904,5.4600000000000006e-05,205,51,79,28,60.33333333,12.44444444,51,66,85,19,78.66666667,8.444444444,85,121.76,196.966569,75.20656899999999,146.8288563,33.42514178,121.76,903.78,1337.33,433.55,1048.296667,192.6888889,903.78,11,15,4,13.66666667,1.7777777780000001,15,5,6,1,5.333333333,0.444444444,5,136,139,3,138.0,1.333333333,139,2.05,2.54,0.49,2.213333333,0.217777778,2.05,1,2,1,1.6666666669999999,0.444444444,2,0,3,3,2.0,1.333333333,3,10,10,0,10.0,0.0,10,0,14,14,4.666666667,6.222222222,0,15,25,10,18.33333333,4.444444444,15,0,1,1,0.333333333,0.444444444,0,0,3,3,2.0,1.333333333,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,2,2.333333333,0.8888888890000001,3,16.7,31.56,14.86,26.60666667,6.604444443999999,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,225,59,185.66666669999998,26.22222222,166,-3,3,6,3.143620992,0.0
276,276,0.0,-62.70066365,2.13e-06,194,15,22,7,18.5,3.5,15,43,83,40,63.0,20.0,43,30.973762,47.867,16.893238,39.420381,8.446619,30.973762,317.3,1941.0,1623.7,1129.15,811.85,317.3,4,15,11,9.5,5.5,4,3,4,1,3.5,0.5,3,107,160,53,133.5,26.5,107,1.54,2.19,0.65,1.865,0.325,1.54,2,2,0,2.0,0.0,2,0,3,3,1.5,1.5,0,0,2,2,1.0,1.0,0,0,0,0,0.0,0.0,0,4,5,1,4.5,0.5,4,0,0,0,0.0,0.0,0,0,3,3,1.5,1.5,0,0,8,8,4.0,4.0,0,0,0,0,0,0,0,3,8,5,5.5,2.5,3,16.69,22.5702381,5.880238095,19.63011905,2.940119048,16.69,0.0,1.625,1.625,0.8125,0.8125,0.0,0.0,2.25e-05,2.25e-05,1.13e-05,1.13e-05,0.0,2,194,192,98.0,96.0,2,-3,4,7,3.898717738,0.0
277,277,0.139236584,-120.48246429999999,1e-07,62,8,72,64,29.33333333,28.44444444,8,45,87,42,73.0,18.66666667,87,15.9994,178.49,162.4906,70.16293333,72.21804444,15.9994,54.8,2506.0,2451.2,871.8666667000001,1089.4222220000001,54.8,4,16,12,12.0,5.333333333,16,2,6,4,3.333333333,1.7777777780000001,2,66,175,109,102.33333329999999,48.44444444,66,1.3,3.44,2.14,2.726666667,0.9511111109999999,3.44,2,2,0,2.0,0.0,2,0,4,4,2.666666667,1.7777777780000001,4,0,2,2,0.666666667,0.8888888890000001,0,0,14,14,4.666666667,6.222222222,0,6,18,12,10.0,5.333333333,6,0,0,0,0.0,0.0,0,0,2,2,1.333333333,0.8888888890000001,2,0,8,8,2.666666667,3.5555555560000003,0,0,0,0,0,0,0,2,8,6,4.0,2.666666667,2,9.105,22.2,13.095,13.47,5.82,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,194,182,72.66666667,80.88888889,12,-2,4,6,4.242640687,5.011169000000001
278,278,0.0,-53.09338523,4.45e-06,140,7,37,30,14.5,11.25,7,4,82,78,62.5,29.25,82,14.0067,85.4678,71.4611,31.871975,26.7979125,14.0067,63.05,312.46,249.41,125.4025,93.52875,63.05,1,15,14,11.5,5.25,15,2,5,3,2.75,1.125,2,71,220,149,108.25,55.875,71,0.82,3.04,2.22,2.485,0.8325,3.04,1,2,1,1.75,0.375,2,0,3,3,2.25,1.125,3,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,4.0,1.5,5,0,1,1,0.25,0.375,0,0,3,3,2.25,1.125,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,2,2.5,0.75,3,14.76875,90.7225,75.95375,33.7571875,28.48265625,14.76875,0.0,6.437,6.437,4.82775,2.413875,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194,229,35,202.75,13.125,194,-3,5,8,4.195235393,5.35569
279,279,0.0,-32.43961187,4.1700000000000004e-05,227,56,78,22,70.66666667,9.777777777999999,78,9,63,54,45.0,24.0,63,137.327,195.084,57.757,175.8316667,25.66977778,195.084,1000.0,2041.4,1041.4,1694.266667,462.8444444,2041.4,2,10,8,7.333333333,3.5555555560000003,10,6,6,0,6.0,0.0,6,136,215,79,162.33333330000002,35.11111111,136,0.89,2.28,1.39,1.8166666669999998,0.617777778,2.28,1,2,1,1.333333333,0.444444444,1,0,0,0,0.0,0.0,0,0,9,9,6.0,4.0,9,0,14,14,9.333333332999999,6.222222222,14,2,24,22,16.66666667,9.777777777999999,24,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,1,1,0.666666667,0.444444444,1,0,0,0,0,0,0,0,2,2,1.333333333,0.8888888890000001,2,15.02,63.59,48.57,31.21,21.58666667,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,229,4,226.33333330000002,1.7777777780000001,225,-2,2,4,2.558408596,0.0
280,280,0.0,-43.63540505,2.48e-05,61,30,51,21,40.5,10.5,30,69,85,16,77.0,8.0,69,65.38,121.76,56.38,93.57,28.19,65.38,692.68,903.78,211.1,798.23,105.55,692.68,12,15,3,13.5,1.5,12,4,5,1,4.5,0.5,4,122,139,17,130.5,8.5,122,1.65,2.05,0.4,1.85,0.2,1.65,2,2,0,2.0,0.0,2,0,3,3,1.5,1.5,0,10,10,0,10.0,0.0,10,0,0,0,0.0,0.0,0,12,15,3,13.5,1.5,12,0,0,0,0.0,0.0,0,0,3,3,1.5,1.5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,3,1.5,1.5,0,13.96,31.56,17.6,22.76,8.8,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,194,28,180.0,14.0,166,-3,5,8,3.677108478,0.6955279999999999
281,281,0.0,-59.44648722,4.03e-06,205,45,52,7,49.66666667,3.111111111,52,59,90,31,79.66666667,13.77777778,90,102.9055,127.6,24.6945,119.3685,10.97533333,127.6,722.66,2237.0,1514.34,1227.44,673.04,722.66,9,16,7,13.66666667,3.111111111,16,5,5,0,5.0,0.0,5,138,142,4,139.33333330000002,1.7777777780000001,138,2.1,2.28,0.18,2.16,0.08,2.1,1,2,1,1.6666666669999999,0.444444444,2,0,4,4,2.666666667,1.7777777780000001,4,8,10,2,9.333333332999999,0.8888888890000001,10,0,0,0,0.0,0.0,0,9,16,7,13.66666667,3.111111111,16,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.8888888890000001,2,0,2,2,0.666666667,0.8888888890000001,0,0,0,0,0,0,0,2,3,1,2.333333333,0.444444444,2,13.64,34.76333333,21.12333333,27.72222222,9.388148147999999,34.76333333,0.0,0.46399999999999997,0.46399999999999997,0.309333333,0.20622222199999998,0.46399999999999997,0.0,0.0,0.0,0.0,0.0,0.0,152,225,73,176.33333330000002,32.44444444,152,-2,4,6,4.242640687,0.0
282,282,0.0031359879999999997,-63.53025088,1.13e-06,14,27,51,24,43.0,10.66666667,51,58,85,27,76.0,12.0,85,58.933195,121.76,62.82680500000001,100.81773170000001,27.92302444,121.76,903.78,1768.0,864.22,1191.853333,384.0977778,903.78,9,15,6,13.0,2.666666667,15,4,5,1,4.666666667,0.444444444,5,126,139,13,134.66666669999998,5.777777778,139,1.88,2.05,0.17,1.993333333,0.075555556,2.05,2,2,0,2.0,0.0,2,0,3,3,2.0,1.333333333,3,7,10,3,9.0,1.333333333,10,0,0,0,0.0,0.0,0,9,15,6,13.0,2.666666667,15,0,0,0,0.0,0.0,0,0,3,3,2.0,1.333333333,3,0,3,3,1.0,1.333333333,0,0,0,0,0,0,0,3,3,0,3.0,0.0,3,10.245,31.56,21.315,24.455,9.473333333,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.5161570670000001,0.688209422,0.0,166,194,28,175.33333330000002,12.44444444,166,-3,5,8,4.045199175,0.0
283,283,0.0,-26.46606881,0.0,194,3,33,30,10.5,11.25,3,1,84,83,21.75,31.125,1,6.941,74.9216,67.9806,23.93615,25.492725,6.941,453.69,1090.0,636.31,612.7675,238.61625,453.69,1,15,14,4.5,5.25,1,2,4,2,2.5,0.75,2,119,128,9,125.75,3.375,128,0.98,2.18,1.2,1.28,0.45,0.98,1,2,1,1.25,0.375,1,0,3,3,0.75,1.125,0,0,10,10,2.5,3.75,0,0,0,0,0.0,0.0,0,1,15,14,4.5,5.25,1,0,1,1,0.75,0.375,1,0,3,3,0.75,1.125,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,3,2,1.5,0.75,1,16.59333333,22.175,5.581666667,17.98875,2.093125,16.59333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,229,63,213.25,23.625,229,-3,1,4,2.828427125,1.218639
284,284,0.0,-32.96425365,2.7e-06,58,26,34,8,31.33333333,3.5555555560000003,34,55,89,34,77.66666667,15.11111111,89,55.845,78.96,23.115,71.255,10.27333333,78.96,494.0,1811.0,1317.0,933.0,585.3333332999999,494.0,8,16,8,13.33333333,3.5555555560000003,16,4,4,0,4.0,0.0,4,120,132,12,124.0,5.333333333,120,1.83,2.55,0.72,2.31,0.32,2.55,2,2,0,2.0,0.0,2,0,4,4,2.666666667,1.7777777780000001,4,6,10,4,8.666666667000001,1.7777777780000001,10,0,0,0,0.0,0.0,0,8,16,8,13.33333333,3.5555555560000003,16,0,0,0,0.0,0.0,0,0,2,2,1.333333333,0.8888888890000001,2,0,4,4,1.333333333,1.7777777780000001,0,0,0,0,0,0,0,2,4,2,2.666666667,0.8888888890000001,2,10.73,25.92,15.19,20.85666667,6.751111111,25.92,0.0,0.799,0.799,0.532666667,0.35511111100000003,0.799,0.0,2.1106627999999996,2.1106627999999996,0.703554267,0.9380723559999999,0.0,14,229,215,85.66666667,95.55555556,14,-2,3,5,2.645751311,1.4010280000000002
285,285,0.0,-15.37524965,2.34e-05,164,16,78,62,36.66666667,27.55555556,16,63,88,25,79.66666667,11.11111111,88,32.065,195.084,163.019,86.40466667,72.45288889,32.065,388.36,2041.4,1653.04,939.3733332999999,734.6844444,388.36,10,16,6,14.0,2.666666667,16,3,6,3,4.0,1.333333333,3,105,136,31,115.33333329999999,13.77777778,105,2.28,2.58,0.3,2.48,0.133333333,2.58,1,2,1,1.6666666669999999,0.444444444,2,0,4,4,2.666666667,1.7777777780000001,4,0,9,9,3.0,4.0,0,0,14,14,4.666666667,6.222222222,0,6,24,18,12.0,8.0,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1.333333333,0.8888888890000001,2,0,1,1,0.333333333,0.444444444,0,0,0,0,0,0,0,2,2,0,2.0,0.0,2,15.02,25.786875,10.766875,22.19791667,4.785277778,25.786875,0.0,2.202,2.202,1.4680000000000002,0.978666667,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70,225,155,121.66666670000001,68.88888889,70,-2,4,6,4.242640687,2.2419759999999997
286,286,0.0,-15.35037059,9.6e-06,191,5,12,7,7.333333333,3.111111111,5,68,72,4,70.66666667,1.7777777780000001,72,10.811,24.305,13.494000000000002,15.309000000000001,5.997333332999999,10.811,923.0,2348.0,1425.0,1873.0,633.3333332999999,2348.0,2,13,11,9.333333332999999,4.8888888889999995,13,2,3,1,2.333333333,0.444444444,2,84,141,57,103.0,25.33333333,84,1.31,2.04,0.73,1.7966666669999998,0.324444444,2.04,2,2,0,2.0,0.0,2,0,1,1,0.666666667,0.444444444,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,2,3,1,2.666666667,0.444444444,3,0,0,0,0.0,0.0,0,0,5,5,3.333333333,2.222222222,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5,5,3.333333333,2.222222222,5,7.1725,22.89,15.7175,12.41166667,6.985555556,7.1725,0.0,1.524,1.524,1.016,0.677333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166,194,28,175.33333330000002,12.44444444,166,0,0,0,0.0,0.0
287,287,0.0,-39.55065024,2.8600000000000004e-05,58,33,44,11,36.66666667,4.8888888889999995,33,56,84,28,74.66666667,12.44444444,84,74.9216,101.07,26.1484,83.63773333,11.62151111,74.9216,1090.0,2607.0,1517.0,1595.666667,674.2222222,1090.0,8,15,7,12.66666667,3.111111111,15,4,5,1,4.333333333,0.444444444,4,119,146,27,128.0,12.0,119,2.18,2.2,0.02,2.186666667,0.008888889,2.18,1,2,1,1.6666666669999999,0.444444444,2,0,3,3,2.0,1.333333333,3,7,10,3,9.0,1.333333333,10,0,0,0,0.0,0.0,0,8,15,7,12.66666667,3.111111111,15,0,1,1,0.333333333,0.444444444,0,0,3,3,2.0,1.333333333,3,0,3,3,1.0,1.333333333,0,0,0,0,0,0,0,3,4,1,3.333333333,0.444444444,3,13.51,22.175,8.665,19.28666667,3.8511111110000003,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,194,28,175.33333330000002,12.44444444,166,-3,5,8,4.045199175,0.960224
